sid,structure,non-planarity (exp.),non-planarity (sim.),Doming,Saddling,Ruffling,WavingX,WavingY,Propellering,Doming2,Saddling2,Ruffling2,WavingX2,Propellering2,Doming (%),Saddling (%),Ruffling (%),WavingX (%),WavingY (%),Propellering (%),Doming2 (%),Saddling2 (%),Ruffling2 (%),WavingX2 (%),Propellering2 (%)
7050352,Porphyrin,0.1886615800972594,0.1601389758980823,0.021449421130480793,3.7322456047192576e-05,8.344025787085173e-05,-0.055161748076812116,0.009833587858097575,3.6452305925957326e-05,-0.02184298409003219,0.0011283169523456323,0.0068014992732694885,0.15444742108782175,0.005195075644923347,7.771043166178343,0.013521782953777376,0.030230086013370502,19.984890166458005,3.5626712375510428,0.013206530895829512,7.913629519846259,0.40878491258435934,2.4641571502458106,55.95570942811187,1.8821560191613522
4338892,Porphyrin,0.30281770254734713,0.2943009749132258,-0.2653575619089375,0.2168209540713891,0.08601878846029286,-0.030879766830962153,-0.0801118670456623,0.0020866673430046155,0.11333354058074142,0.056158686143335856,-0.01873914263662487,-0.009004282467517446,-0.0014345723713952577,30.156124718631517,24.640261560864392,9.775464073054572,3.5092804333057566,9.10418168109514,0.23713588634620036,12.879604259138366,6.382061740355023,2.129579117342847,1.023276906596788,0.1630296232693917
4078823,Porphyrin,0.3388863061750604,0.3371746136326693,0.034156317359413615,0.0589083144618548,-0.3430610778569983,-0.04332502338449158,-0.006889828332794199,-0.007223507739583254,-0.08781179302218384,0.020961293198500396,-0.008077857071956442,-0.012262742205983782,-0.00155004768190099,5.471771240035438,9.436989868654695,54.95767355833316,6.940578939895227,1.1037362173288996,1.1571909666289506,14.067267221426793,3.35795572077077,1.294055958736617,1.9644658825661736,0.24831442562328518
2219397,Porphyrin,0.5142894236286688,0.5089212366302406,-0.30811920228715484,0.39678684924869245,0.10926004644650732,-0.16488518537859054,-0.12215448008987964,0.015739109005802603,0.12473139195046881,-0.08346439923201815,-0.03782015427514796,0.06899163393712279,0.019379681761190058,21.230095796211835,27.339493149719818,7.5282593085390666,11.360954640215091,8.416714359229372,1.0844594866528372,8.594269296580265,5.750882055113272,2.605892434904486,4.753676456221821,1.3353030166121407
7027060,Porphyrin,2.463848221333179,2.4631569130737327,0.0725845409205571,-2.2225721279154445,-1.1327207405272826,-0.02992396698821332,0.08477635401409997,0.007639619613624967,-0.07606305432127111,-0.16347407949346512,-0.03536369751719907,-0.05162665205959749,0.011877185741293176,1.866587715746451,57.155776956253526,29.129103702034143,0.7695262445447537,2.1801129962602617,0.19646084335472247,1.9560413418283276,4.2039076744927195,0.9094146292283309,1.3276335886043826,0.3054343076523875
4317821,Porphyrin,0.7918523451004572,0.7913894128645502,0.5418082422675172,0.5403823012040231,0.14689629657695796,0.03964863001441662,-0.10679931202669625,0.004890599546172029,0.0019056274162923721,0.01908439189106366,-0.017697361284867267,-0.08289689724740645,-0.008824632674148116,35.86152664675434,35.76714561033602,9.722859571049261,2.6242871385985,7.068896475386853,0.32370191566236284,0.12613080244433117,1.2631690973806973,1.1713634894855405,5.4868292094074524,0.5840900434946273
1503509,Porphyrin,0.4247727466343152,0.42441739521089467,0.015785790384738776,0.036024547160559355,-0.4318142238620941,0.08939295859266536,-0.03932294784166296,-0.0035492672645042276,-0.023462635976954964,-0.04402546060930691,0.049472071808865814,0.01991892070666536,0.004047374885283643,2.085815605380915,4.76001269577981,57.056683561930384,11.811713160971182,5.195838552183945,0.4689734797902586,3.100176238968486,5.81719321838662,6.53686745449364,2.6319363579332853,0.5347896741814687
7111790,Porphyrin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078248,Porphyrin,0.16333871521658685,0.15450973409614824,0.20167855582568198,-0.034809052963108426,-0.045457511601699356,0.01281238386977504,-0.12585120498375107,-0.014855455529743808,-0.14161718376321467,0.009863162455856379,0.03269266711466513,-0.03658924767139072,-0.0010072438107496045,30.685974434573037,5.296297888214175,6.916491607936358,1.9494411900374553,19.14862412060084,2.260300440636169,21.547463301999983,1.500708638681695,4.9742836722101895,5.567159651792692,0.15325505331741568
4350255,Porphyrin,0.25910278207921394,0.2245552215712912,0.03914361819764993,8.884860589138359e-05,1.2716811455294967e-06,-0.04842551644116853,0.21137052024109737,6.286969958057443e-05,-0.039842088624026294,0.0008471665899236629,0.01240528377385258,0.08384471339642388,0.010596478845179702,8.764247927955557,0.019893184277278916,0.00028472914252459613,10.84246300346271,47.325815275940556,0.014076512587518509,8.920635310343085,0.18968042230744525,2.7775404425239256,18.772813794171768,2.372549397287621
4322204,Porphyrin,0.6363574879182562,0.60537136313656,-0.6494649989200879,-0.465121759184432,-0.07586324023807929,0.028514700270818844,-0.0012653736985606286,0.009788694815360594,0.27788547056681545,0.03316654132095342,-0.13174903594395454,0.01326035342906068,0.00478167566465159,38.410293614728765,27.507969431115438,4.48666107789416,1.6864003626974533,0.07483601945429753,0.578917482217138,16.43454617798698,1.9615169292280885,7.791827369418268,0.7842363629944683,0.2827951722649639
2001529,Porphyrin,2.680246270171901,2.678896527498558,-0.27541789687466073,2.6750548227060342,0.0035130086365384636,-0.0030652077769903604,-0.09494865082165212,4.284367152894361e-05,0.269358026568558,0.4070472919806636,-0.11243091400356145,0.0024295058740280923,0.014100800503432865,7.13997139163184,69.34848868539562,0.09107171846154599,0.07946286746601083,2.461461866616297,0.001110685225979855,6.982874481396325,10.55234991176254,2.9146744588125717,0.06298284400979329,0.3655510892214692
